country_code,date,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population
BR,2022-04-14,0,29257,0,261,80998
BR,2022-04-14,0,400,0,6,3055
BR,2022-04-14,0,3487,0,37,22563
BR,2022-04-14,0,9804,0,111,53368
BR,2022-04-14,1,3603,0,61,23818
BR,2022-04-14,0,786,0,11,5276
BR,2022-04-14,0,1666,0,10,29099
BR,2022-04-14,0,1737,0,26,9919
BR,2022-04-14,0,993,0,7,6055
BR,2022-04-14,0,2374,0,26,17357
BR,2022-04-14,0,7296,0,98,31819
BR,2022-04-14,0,399,0,4,3834
BR,2022-04-14,0,611,0,7,10276
BR,2022-04-14,0,770,0,10,8412
BR,2022-04-14,0,7230,0,131,37942
BR,2022-04-14,0,4163,0,53,19839
BR,2022-04-14,0,1061,0,14,5900
BR,2022-04-14,0,1062,0,20,7967
BR,2022-04-14,1,2093,0,39,15372
BR,2022-04-14,2,3038,0,78,18890
BR,2022-04-14,0,716,0,13,4928
BR,2022-04-14,0,919,0,18,7591
BR,2022-04-14,0,4197,0,119,25647
BR,2022-04-14,0,2128,0,49,11430
BR,2022-04-14,0,6542,0,149,25299
BR,2022-04-14,0,2859,0,70,15755
BR,2022-04-14,0,1813,0,35,10235
BR,2022-04-14,0,622,0,26,20443
BR,2022-04-14,0,1971,0,67,25021
BR,2022-04-14,0,261,0,11,8155
BR,2022-04-14,0,4537,0,95,56518
BR,2022-04-14,0,5234,0,84,40573
BR,2022-04-14,0,847,0,7,5530
BR,2022-04-14,0,936,0,18,18879
BR,2022-04-14,0,10721,0,270,99716
BR,2022-04-14,0,1427,0,16,6227
BR,2022-04-14,0,639,0,5,5035
BR,2022-04-14,0,15052,0,187,58446
BR,2022-04-14,0,774,0,4,5209
BR,2022-04-14,0,1519,0,20,11730
BR,2022-04-14,1,1038,0,6,4361
BR,2022-04-14,1,2840,0,33,15465
BR,2022-04-14,0,737,0,14,5155
BR,2022-04-14,0,852,0,10,4138
BR,2022-04-14,0,1604,0,22,11041
BR,2022-04-14,0,253,0,4,2813
BR,2022-04-14,0,429,0,7,5045
BR,2022-04-14,0,2371,0,26,26577
BR,2022-04-14,2,1570,0,40,22169
BR,2022-04-14,1,5260,0,187,80637
BR,2022-04-14,0,390,0,10,8189
BR,2022-04-14,1,37714,0,580,293962
BR,2022-04-14,0,615,0,17,13941
BR,2022-04-14,0,409,0,11,3039
BR,2022-04-14,0,3840,0,52,22629
BR,2022-04-14,0,405,0,2,4693
BR,2022-04-14,0,101,0,4,2482
BR,2022-04-14,0,529,0,9,6657
BR,2022-04-14,0,553,0,15,11897
BR,2022-04-14,0,469,0,8,4754
BR,2022-04-14,0,666,0,15,18134
BR,2022-04-14,0,400,0,3,2986
BR,2022-04-14,0,769,0,9,3561
BR,2022-04-14,9,39850,0,899,212967
BR,2022-04-14,0,847,0,8,7503
BR,2022-04-14,5,798,0,15,3891
BR,2022-04-14,0,1045,0,19,7871
BR,2022-04-14,0,1068,0,12,5955
BR,2022-04-14,13,12263,0,215,48198
BR,2022-04-14,3,4610,0,114,30777
BR,2022-04-14,1,5263,0,104,22220
BR,2022-04-14,0,2473,0,45,8863
BR,2022-04-14,0,1144,0,26,6268
BR,2022-04-14,0,1392,0,20,5684
BR,2022-04-14,0,254,0,2,1431
BR,2022-04-14,2,3864,1,55,23380
BR,2022-04-14,1,9351,0,151,35936
BR,2022-04-14,2,7934,0,100,32123
BR,2022-04-14,0,1998,0,9,5653
BR,2022-04-14,1,4974,0,49,16338
BR,2022-04-14,0,5563,0,81,25172
BR,2022-04-14,6,12868,0,154,42707
BR,2022-04-14,4,1319,0,26,6511
BR,2022-04-14,0,2677,0,50,27715
BR,2022-04-14,0,1505,0,16,7487
BR,2022-04-14,0,2175,0,73,17425
BR,2022-04-14,0,1313,0,9,7003
BR,2022-04-14,0,6685,0,145,30732
BR,2022-04-14,0,1750,0,32,24182
BR,2022-04-14,0,1726,0,19,8959
BR,2022-04-14,34,9621,1,185,69467
BR,2022-04-14,0,958,0,6,4699
BR,2022-04-14,0,665,0,4,4692
BR,2022-04-14,0,2991,0,63,22216
BR,2022-04-14,0,1261,0,28,12356
BR,2022-04-14,0,993,0,11,6581
BR,2022-04-14,0,2140,0,32,31089
BR,2022-04-14,0,6009,0,97,22546
BR,2022-04-14,4,2390,0,38,16853
BR,2022-04-14,4,3601,0,63,17135
BR,2022-04-14,0,1011,0,16,10352
BR,2022-04-14,1,1181,0,14,5741
BR,2022-04-14,0,308,0,3,2328
BR,2022-04-14,27,688,0,22,6884
BR,2022-04-14,1,10251,0,206,39229
BR,2022-04-14,0,1316,0,40,7748
BR,2022-04-14,0,195,0,8,3401
BR,2022-04-14,0,256,0,5,1527
BR,2022-04-14,0,561,0,8,5163
BR,2022-04-14,0,1254,0,24,6905
BR,2022-04-14,0,281,0,6,2988
BR,2022-04-14,0,130,0,7,1721
BR,2022-04-14,2,1204,0,15,6342
BR,2022-04-14,0,1187,0,17,6011
BR,2022-04-14,2,1323,0,11,3973
BR,2022-04-14,0,2786,0,58,10558
BR,2022-04-14,1,1186,0,12,3653
BR,2022-04-14,3,23606,0,228,68587
BR,2022-04-14,2,2479,0,53,20537
BR,2022-04-14,0,397,0,3,2720
BR,2022-04-14,1,1328,0,23,10068
BR,2022-04-14,0,435,0,3,1984
BR,2022-04-14,0,728,0,9,4221
BR,2022-04-14,14,16247,0,183,58206
BR,2022-04-14,0,633,0,9,2850
BR,2022-04-14,0,678,0,9,3373
BR,2022-04-14,0,6012,0,83,14763
BR,2022-04-14,0,714,0,4,2199
BR,2022-04-14,17,4050,0,24,14674
BR,2022-04-14,0,1687,0,47,9312
BR,2022-04-14,0,584,0,2,2750
BR,2022-04-14,0,6985,0,100,33493
BR,2022-04-14,1,2624,0,43,14810
BR,2022-04-14,-1,8620,0,135,39846
BR,2022-04-14,0,338,0,18,5012
BR,2022-04-14,0,1330,0,17,6341
BR,2022-04-14,42,27547,0,527,97235
BR,2022-04-14,0,3441,0,37,11854
BR,2022-04-14,0,767,0,28,10699
BR,2022-04-14,0,2595,0,43,20056
BR,2022-04-14,0,388,0,7,3456
BR,2022-04-14,0,299,0,16,3891
BR,2022-04-14,0,407,0,23,4102
BR,2022-04-14,0,662,0,22,6123
BR,2022-04-14,1,11232,0,359,74905
BR,2022-04-14,0,629,0,5,2674
BR,2022-04-14,0,14795,0,463,154472
BR,2022-04-14,0,1755,0,34,10013
BR,2022-04-14,0,2599,0,69,14148
BR,2022-04-14,0,380,0,22,15700
BR,2022-04-14,0,569,0,11,2940
BR,2022-04-14,0,14687,0,288,70081
BR,2022-04-14,37,29592,0,1193,262051
BR,2022-04-14,0,398,0,8,1447
BR,2022-04-14,1,4259,0,59,20650
BR,2022-04-14,0,478,0,4,4077
BR,2022-04-14,6,8287,0,127,38878
BR,2022-04-14,0,879,0,14,5894
BR,2022-04-14,0,2516,0,35,12737
BR,2022-04-14,0,1539,0,37,9471
BR,2022-04-14,0,2239,0,43,8836
BR,2022-04-14,0,258,0,6,2064
BR,2022-04-14,0,1061,0,20,7161
BR,2022-04-14,0,783,0,4,2445
BR,2022-04-14,0,184,0,1,1037
BR,2022-04-14,0,289,0,1,2920
BR,2022-04-14,0,13873,0,219,49146
BR,2022-04-14,0,503,0,4,6254
BR,2022-04-14,0,751,0,9,4283
BR,2022-04-14,0,73792,0,728,228332
BR,2022-04-14,0,1471,0,13,6736
FR,2022-04-14,137342,3558022,133,143910,67012883
CZ,2022-04-14,123,216820,0,2276,582921
AR,2022-04-14,1,68869,0,677,204019
AR,2022-04-14,0,3499,0,47,25052
AR,2022-04-14,0,2026,0,26,13490
AR,2022-04-14,0,1508,0,23,7222
AR,2022-04-14,0,2556,0,16,7293
AR,2022-04-14,1,3563,0,31,18399
AR,2022-04-14,0,23566,0,224,104205
AR,2022-04-14,0,10384,0,70,37004
AR,2022-04-14,0,3630,0,48,18556
CZ,2022-04-14,30,35234,0,486,102451
CZ,2022-04-14,37,41274,0,485,119177
CZ,2022-04-14,26,36979,0,518,116482
CZ,2022-04-14,76,87391,0,944,235441
CZ,2022-04-14,73,113127,3,1373,317322
AR,2022-04-14,117,3511113,0,59715,17370144
AR,2022-04-14,5,269158,0,4950,1969982
CZ,2022-04-14,187,208639,0,2157,551021
CZ,2022-04-14,354,418948,3,4863,1187667
AR,2022-04-14,8,134272,0,2709,582943
AR,2022-04-14,0,46709,0,375,159703
AR,2022-04-14,2,21096,0,240,59024
AR,2022-04-14,3,5501,0,35,12409
AR,2022-04-14,0,9953,0,84,36282
AR,2022-04-14,0,34451,0,544,113267
CZ,2022-04-14,11,40174,0,386,113664
US,2022-04-14,0,3942,0,88,18628
US,2022-04-14,1,6471,0,154,24067
US,2022-04-14,0,7466,0,22,10205
US,2022-04-14,35,208050,2,1861,918186
US,2022-04-14,5,24614,0,452,107846
US,2022-04-14,0,6832,0,166,29901
US,2022-04-14,1,2394,1,112,11553
US,2022-04-14,1,9022,0,148,33424
US,2022-04-14,3,19746,0,237,79026
AD,2022-04-14,0,40709,0,153,77265
AU,2022-04-14,54094,5262288,45,6693,25499881
BF,2022-04-14,0,20865,0,383,20903278
BM,2022-04-14,0,12901,0,131,62273
ID,2022-04-14,833,6037742,48,155794,273523621
IR,2022-04-14,1994,7204049,33,140777,83992953
LC,2022-04-14,46,23111,0,365,183629
PS,2022-04-14,0,656617,0,5656,5101416
PT,2022-04-14,10867,3730576,16,22023,10276617
TL,2022-04-14,0,22853,0,130,1318442
BR,2022-04-14,466,1243356,2,26833,8452381
BR,2022-04-14,161,429018,0,10878,6574789
CA,2022-04-14,15,4015,0,24,38669
CL,2022-04-14,48,117018,1,1748,607534
CL,2022-04-14,130,120261,2,1658,757586
ID,2022-04-14,6,70092,0,1877,2189653
IL,2022-04-14,605,414814,1,635,1053035
IN,2022-04-14,11,759234,0,17743,27743338
JP,2022-04-14,814,50255,0,91,2190793
JP,2022-04-14,672,50940,0,171,1586435
MY,2022-04-14,237,119730,0,1106,937500
MY,2022-04-14,29,18628,1,41,116100
RU,2022-04-14,94,169748,2,3095,813590
TH,2022-04-14,31,5554,0,63,248178
TH,2022-04-14,92,36480,1,425,539553
TH,2022-04-14,458,97831,2,387,1401303
TH,2022-04-14,44,57969,1,381,511911
US,2022-04-14,0,2016797,0,29823,6828065
GB,2022-04-14,3714,2958054,35,22183,9175033
RU,2022-04-14,148,183886,2,3464,1892711
AT,2022-04-14,64,33712,1,259,76248
AT,2022-04-14,33,19096,0,116,41878
AT,2022-04-14,84,42158,0,223,77962
AT,2022-04-14,88,37558,0,280,84276
AT,2022-04-14,23,31411,0,93,63125
IL,2022-04-14,30,21858,0,11,52299
IL,2022-04-14,1,8912,0,23,23143
IL,2022-04-14,12,13885,0,36,28313
IL,2022-04-14,0,5825,0,15,12001
IN,2022-04-14,0,177611,0,1105,4083315
IN,2022-04-14,0,164374,0,1090,2963557
IN,2022-04-14,0,1139,0,3,21167
IN,2022-04-14,0,441,0,3,
IN,2022-04-14,0,4278,0,15,83947
IN,2022-04-14,0,0,0,0,950075
IN,2022-04-14,0,0,0,0,956313
IN,2022-04-14,0,11297,0,107,1690400
IN,2022-04-14,0,20088,0,389,4487379
IN,2022-04-14,0,25053,0,260,4261566
IN,2022-04-14,0,63027,0,600,1206640
IN,2022-04-14,0,16242,0,129,1343734
IN,2022-04-14,0,62049,0,1175,1743931
IN,2022-04-14,0,0,0,0,1042886
IN,2022-04-14,0,0,0,0,1313551
IN,2022-04-14,0,83324,0,1128,1752753
IN,2022-04-14,0,45618,0,641,1197160
IN,2022-04-14,0,0,0,0,1965970
IN,2022-04-14,0,0,0,0,826067
IN,2022-04-14,0,28475,0,182,579505
IN,2022-04-14,0,0,0,0,3943323
IN,2022-04-14,0,0,0,0,
IN,2022-04-14,0,11850,0,58,876001
IN,2022-04-14,0,0,0,0,3499171
IN,2022-04-14,0,0,0,0,2464464
IN,2022-04-14,0,0,0,0,1885204
IN,2022-04-14,0,0,0,0,4589838
IN,2022-04-14,0,0,0,0,2496970
CA,2022-04-14,0,27564,0,135,
CA,2022-04-14,0,11682,0,21,
CA,2022-04-14,0,8806,0,51,
CA,2022-04-14,0,13892,0,131,
CA,2022-04-14,239,74949,1,719,
IL,2022-04-14,9,4642,0,1,8875
IL,2022-04-14,1,2071,0,1,3098
IL,2022-04-14,4,5348,0,1,8135
IL,2022-04-14,0,1518,0,1,3906
NL,2022-04-14,29,27745,0,26,67580
NL,2022-04-14,49,56476,0,123,115710
NL,2022-04-14,9,17016,0,102,37591
NL,2022-04-14,0,6500,0,20,13140
NL,2022-04-14,1,3398,0,13,7806
NL,2022-04-14,6,22853,0,78,42291
NL,2022-04-14,2,10847,0,45,23716
NL,2022-04-14,6,12427,0,33,26051
NL,2022-04-14,8,18625,0,48,41176
NL,2022-04-14,10,8803,0,13,19597
NL,2022-04-14,21,37437,0,75,80683
NL,2022-04-14,1,6147,0,8,7019
NL,2022-04-14,8,11037,0,32,24426
US,2022-04-14,0,4032,0,12,8236
US,2022-04-14,1,7141,0,100,24063
US,2022-04-14,2,10060,0,91,56985
US,2022-04-14,15,66676,0,840,266585
US,2022-04-14,0,3960,0,61,16299
US,2022-04-14,0,2184,0,45,8309
US,2022-04-14,1,1962,0,43,8248
US,2022-04-14,23,103120,0,1175,393280
US,2022-04-14,3,9236,0,175,39460
US,2022-04-14,0,3467,0,62,16552
US,2022-04-14,0,57364,0,1434,207017
US,2022-04-14,0,692,0,16,3756
US,2022-04-14,1,1794,0,2,7750
US,2022-04-14,1,2801,0,46,11297
US,2022-04-14,136,204868,0,2704,943038
US,2022-04-14,0,2841,0,47,10756
US,2022-04-14,0,4123,0,62,17073
US,2022-04-14,0,2610,0,38,9569
US,2022-04-14,0,2396,0,41,9157
US,2022-04-14,0,4032,0,39,21495
US,2022-04-14,2,12782,0,171,45505
US,2022-04-14,0,1444,0,19,5854
US,2022-04-14,0,11868,0,130,38925
US,2022-04-14,0,412,0,10,1863
US,2022-04-14,0,2815,0,43,8707
US,2022-04-14,0,4210,0,72,15818
US,2022-04-14,0,8108,0,129,26286
US,2022-04-14,0,4815,0,103,17192
US,2022-04-14,0,3908,0,48,13012
US,2022-04-14,1,32724,0,575,131253
US,2022-04-14,1,4431,0,63,14350
US,2022-04-14,9,6074,0,57,39772
US,2022-04-14,0,1727,0,71,10309
US,2022-04-14,0,1867,0,13,9144
US,2022-04-14,0,6746,0,156,30565
US,2022-04-14,0,21272,0,209,78506
US,2022-04-14,0,7076,0,106,33234
US,2022-04-14,0,764,0,6,3727
US,2022-04-14,0,7994,0,66,34052
US,2022-04-14,27,40217,0,259,145535
US,2022-04-14,0,4179,0,103,19072
US,2022-04-14,0,43350,0,250,178012
US,2022-04-14,0,1821,0,33,8506
US,2022-04-14,137,221528,2,3312,996227
US,2022-04-14,0,4719,0,100,25650
US,2022-04-14,0,2400,0,53,13303
US,2022-04-14,0,2267,0,49,8255
US,2022-04-14,0,3187,0,59,13529
US,2022-04-14,0,4883,0,75,16574
US,2022-04-14,0,10332,0,144,31709
US,2022-04-14,12,27328,0,201,117834
US,2022-04-14,0,1704,0,36,7402
US,2022-04-14,0,2951,0,12,10988
US,2022-04-14,0,4235,0,67,19263
US,2022-04-14,0,29881,0,309,130859
US,2022-04-14,0,14109,0,117,68921
US,2022-04-14,0,12834,0,109,71189
US,2022-04-14,0,29544,0,364,97134
US,2022-04-14,0,33102,0,328,132395
US,2022-04-14,0,24196,0,318,97368
US,2022-04-14,0,15283,0,118,60719
US,2022-04-14,0,571,0,2,2244
US,2022-04-14,0,1059,0,32,4096
US,2022-04-14,0,297,0,7,1351
US,2022-04-14,0,1346,0,16,6531
US,2022-04-14,0,1908,0,18,8032
US,2022-04-14,0,3589,0,44,21621
US,2022-04-14,0,1489,0,20,6957
US,2022-04-14,281,194921,0,2863,827363
US,2022-04-14,32,21509,0,230,84736
US,2022-04-14,73,64454,0,655,293545
US,2022-04-14,6,5799,0,59,37487
US,2022-04-14,12,8708,0,125,47442
US,2022-04-14,10,12381,2,238,51549
US,2022-04-14,118,44373,1,272,200870
US,2022-04-14,133,66650,4,975,307441
US,2022-04-14,22,15632,0,102,56798
US,2022-04-14,-2,567,0,7,2152
US,2022-04-14,17,18158,0,333,71890
US,2022-04-14,7,1301,0,28,6164
US,2022-04-14,6,15302,0,130,83711
US,2022-04-14,5,19296,0,345,79799
US,2022-04-14,3,18951,1,414,86546
US,2022-04-14,11,8049,0,192,40671
US,2022-04-14,0,51760,0,445,214541
US,2022-04-14,0,788,0,14,3446
US,2022-04-14,0,655,0,6,3409
US,2022-04-14,0,1733,0,36,7349
US,2022-04-14,0,456,0,13,2200
US,2022-04-14,0,573,0,6,2435
US,2022-04-14,0,1415,0,35,6507
US,2022-04-14,0,5903,0,59,22682
US,2022-04-14,0,4507,0,92,15993
US,2022-04-14,0,16476,0,335,56510
US,2022-04-14,3,5743,0,73,29722
US,2022-04-14,0,5009,0,66,18053
US,2022-04-14,1,5705,0,48,21712
US,2022-04-14,56,179677,-1,1346,835364
US,2022-04-14,4,37461,0,700,156951
US,2022-04-14,26,95808,0,849,334633
US,2022-04-14,0,1200,0,32,7552
US,2022-04-14,0,6182,0,124,22106
US,2022-04-14,0,83,0,2,427
US,2022-04-14,0,1765,0,36,7180
US,2022-04-14,6,45427,0,964,227195
US,2022-04-14,0,245,0,6,1287
US,2022-04-14,0,10362,0,280,55163
US,2022-04-14,3,5203,0,46,20131
US,2022-04-14,57,72979,0,754,343276
US,2022-04-14,1,5321,1,89,28630
US,2022-04-14,16,14887,0,119,75274
US,2022-04-14,1,14454,0,225,80397
US,2022-04-14,4,26923,1,297,132739
US,2022-04-14,-2,3252,0,51,17725
US,2022-04-14,0,22106,0,203,125860
US,2022-04-14,1,3509,0,12,13105
US,2022-04-14,15,31828,0,273,102417
US,2022-04-14,9,47126,2,710,183385
US,2022-04-14,1,7931,0,122,24142
US,2022-04-14,0,6818,0,95,24555
US,2022-04-14,0,9880,0,48,38459
US,2022-04-14,0,1153,0,15,4686
US,2022-04-14,0,655,0,10,2392
US,2022-04-14,0,6754,0,143,29194
BR,2022-04-14,-1,2108,0,52,36600
BR,2022-04-14,0,318,0,4,6997
BR,2022-04-14,0,175,0,4,3652
BR,2022-04-14,1,6681,0,175,70368
BR,2022-04-14,0,674,0,12,13872
BR,2022-04-14,0,1461,0,41,14603
BR,2022-04-14,0,1667,0,14,14979
BR,2022-04-14,0,7279,0,135,52236
BR,2022-04-14,0,1876,0,13,8069
BR,2022-04-14,0,4359,0,28,12428
BR,2022-04-14,0,605,0,12,4602
BR,2022-04-14,-1,1264,0,14,13960
BR,2022-04-14,1,1329,0,19,14414
BR,2022-04-14,0,2188,0,33,32026
BR,2022-04-14,0,2735,0,58,32300
BR,2022-04-14,0,1841,0,41,32168
BR,2022-04-14,0,1738,0,18,7956
BR,2022-04-14,0,1153,0,28,14522
BR,2022-04-14,0,661,0,21,10500
BR,2022-04-14,0,1091,0,3,7317
BR,2022-04-14,0,755,0,23,6648
BR,2022-04-14,0,279,0,7,8034
BR,2022-04-14,0,612,0,13,9810
BR,2022-04-14,-1,2010,0,27,19064
BR,2022-04-14,0,1906,0,33,19750
BR,2022-04-14,3,9537,0,154,88673
BR,2022-04-14,-1,5009,0,80,32236
BR,2022-04-14,2,1766,0,20,12800
BR,2022-04-14,0,2414,0,30,14102
BR,2022-04-14,0,3428,0,104,51422
BR,2022-04-14,0,3975,0,51,14199
BR,2022-04-14,1,3141,0,34,11681
BR,2022-04-14,0,4065,0,25,14134
BR,2022-04-14,-1,18867,0,306,65001
BR,2022-04-14,0,1242,0,9,6885
BR,2022-04-14,0,859,0,15,3650
BR,2022-04-14,0,471,0,3,3321
BR,2022-04-14,1,453,0,21,6241
BR,2022-04-14,3,1498,0,8,3733
BR,2022-04-14,-1,694,0,12,4962
BR,2022-04-14,0,456,0,13,2376
BR,2022-04-14,1,5054,0,105,24735
BR,2022-04-14,0,1622,0,34,11521
BR,2022-04-14,0,342,0,2,3471
BR,2022-04-14,1,1389,0,59,9100
BR,2022-04-14,3,3628,0,186,42355
BR,2022-04-14,-1,7740,0,179,30034
BR,2022-04-14,0,589,0,13,2819
BR,2022-04-14,0,1169,0,9,27013
BR,2022-04-14,0,1184,1,32,18452
BR,2022-04-14,0,1135,0,16,9413
BR,2022-04-14,0,304,0,7,13803
BR,2022-04-14,0,1100,0,9,7796
BR,2022-04-14,0,2673,0,43,6144
BR,2022-04-14,1,3347,0,81,23397
BR,2022-04-14,0,1123,0,7,6501
BR,2022-04-14,0,1884,0,13,13823
BR,2022-04-14,0,274,0,1,2446
BR,2022-04-14,0,608,0,5,2972
BR,2022-04-14,0,473,0,4,3435
BR,2022-04-14,0,593,0,10,9117
BR,2022-04-14,0,1560,0,14,6830
BR,2022-04-14,0,445,0,17,4937
BR,2022-04-14,0,882,0,15,5763
BR,2022-04-14,0,1510,0,19,10349
BR,2022-04-14,0,668,0,7,3659
BR,2022-04-14,0,493,0,16,5921
BR,2022-04-14,0,958,0,7,4107
BR,2022-04-14,1,2398,0,52,10349
BR,2022-04-14,0,346,0,5,3913
BR,2022-04-14,0,1242,0,7,7163
BR,2022-04-14,0,1809,0,14,7028
BR,2022-04-14,0,2604,0,39,13061
BR,2022-04-14,0,3278,0,36,15374
BR,2022-04-14,0,309,0,6,5267
BR,2022-04-14,5,7268,0,62,35268
BR,2022-04-14,0,556,0,12,6931
BR,2022-04-14,0,14693,0,262,82471
BR,2022-04-14,0,8742,0,209,58740
BR,2022-04-14,0,1663,0,53,14201
BR,2022-04-14,0,529,0,3,7772
BR,2022-04-14,0,309,0,3,3968
BR,2022-04-14,0,1749,0,52,11337
BR,2022-04-14,0,684,0,17,3860
BR,2022-04-14,0,717,0,10,5178
BR,2022-04-14,0,2465,0,42,10549
BR,2022-04-14,1,191,0,1,1995
BR,2022-04-14,0,2307,0,49,18298
BR,2022-04-14,0,1279,0,10,10572
BR,2022-04-14,0,759,0,12,4569
BR,2022-04-14,0,436,0,13,4862
BR,2022-04-14,0,1481,0,42,14064
BR,2022-04-14,-17,2728,0,40,14833
BR,2022-04-14,0,2790,0,34,15644
BR,2022-04-14,0,851,0,19,3385
BR,2022-04-14,0,524,0,7,1365
BR,2022-04-14,0,1134,0,16,3760
BR,2022-04-14,0,3249,0,35,28216
BR,2022-04-14,0,2121,0,81,27904
BR,2022-04-14,0,1447,0,106,37421
BR,2022-04-14,0,1064,0,36,15060
BR,2022-04-14,0,408,0,5,5047
BR,2022-04-14,1,3065,0,48,17093
BR,2022-04-14,0,673,0,5,5035
BR,2022-04-14,0,2737,0,39,20362
BR,2022-04-14,0,587,0,11,11352
BR,2022-04-14,0,1301,0,15,7459
BR,2022-04-14,0,199,0,2,2233
BR,2022-04-14,32,19216,0,290,100674
BR,2022-04-14,0,512,0,10,6010
BR,2022-04-14,0,589,0,10,10262
BR,2022-04-14,2,4703,1,255,94429
BR,2022-04-14,0,565,0,19,12003
BR,2022-04-14,111,7463,0,130,58668
BR,2022-04-14,0,1993,0,27,19593
BR,2022-04-14,1,1552,0,17,13180
BR,2022-04-14,0,7979,0,123,62931
BR,2022-04-14,3,1638,0,29,21312
BR,2022-04-14,0,1365,0,12,11132
BR,2022-04-14,0,587,0,11,12725
BR,2022-04-14,0,984,0,26,24903
BR,2022-04-14,0,830,0,10,6737
BR,2022-04-14,21,2479,1,49,35554
BR,2022-04-14,4,2200,0,38,16052
BR,2022-04-14,0,829,0,10,5098
BR,2022-04-14,0,1707,0,77,16451
BR,2022-04-14,0,5568,0,108,38822
BR,2022-04-14,0,709,0,14,5050
BR,2022-04-14,0,625,0,13,4525
BR,2022-04-14,0,690,0,14,6036
BR,2022-04-14,0,309,0,2,4869
BR,2022-04-14,0,150,0,15,5373
BR,2022-04-14,0,322,0,3,6769
BR,2022-04-14,0,148,0,4,6096
BR,2022-04-14,0,3661,0,38,19548
BR,2022-04-14,0,2081,0,32,13639
BR,2022-04-14,0,561,0,1,4336
BR,2022-04-14,0,827,0,8,5443
BR,2022-04-14,0,1059,0,16,7351
BR,2022-04-14,1,5384,0,70,25855
BR,2022-04-14,0,2536,0,37,15880
BR,2022-04-14,6,27843,0,378,87194
BR,2022-04-14,0,1973,0,37,12952
BR,2022-04-14,-1,1244,0,17,3636
BR,2022-04-14,0,2024,0,21,7238
BR,2022-04-14,0,1430,0,17,6103
BR,2022-04-14,16,38921,0,651,167328
BR,2022-04-14,0,2612,0,60,11274
BR,2022-04-14,0,697,0,10,4568
BR,2022-04-14,1,1852,0,8,6610
BR,2022-04-14,0,1899,0,14,12973
BR,2022-04-14,0,3830,0,38,13961
BR,2022-04-14,0,4490,0,52,13900
BR,2022-04-14,0,1268,0,10,5046
BR,2022-04-14,125,82887,2,1493,311611
BR,2022-04-14,0,2496,0,59,13524
BR,2022-04-14,8,2584,0,53,10167
BR,2022-04-14,-1,3689,0,62,18414
BR,2022-04-14,0,22344,0,594,169511
BR,2022-04-14,0,9825,0,169,40589
BR,2022-04-14,0,3378,0,12,9475
BR,2022-04-14,0,462,0,5,2980
BR,2022-04-14,0,850,0,17,11413
BR,2022-04-14,0,1718,0,16,20685
BR,2022-04-14,0,1374,0,4,5406
BR,2022-04-14,0,2189,0,17,11385
BR,2022-04-14,0,458,0,6,3821
BR,2022-04-14,1,11960,0,202,50648
BR,2022-04-14,17,4523,0,35,12833
BR,2022-04-14,0,1166,0,29,4922
BR,2022-04-14,0,1214,0,5,3917
BR,2022-04-14,0,6791,0,81,27572
BR,2022-04-14,0,561,0,4,2970
BR,2022-04-14,0,365,0,11,3088
BR,2022-04-14,4,9850,0,85,30689
BR,2022-04-14,0,1306,0,15,4254
BR,2022-04-14,0,640,0,7,4371
BR,2022-04-14,0,391,0,2,2507
BR,2022-04-14,0,1380,0,13,5510
BR,2022-04-14,0,607,0,2,1960
BR,2022-04-14,1,567,0,7,4471
BR,2022-04-14,0,2469,0,53,25503
BR,2022-04-14,2,7531,0,96,43111
BR,2022-04-14,1,1454,0,17,7421
BR,2022-04-14,0,1095,0,7,7158
BR,2022-04-14,0,4191,0,38,14253
BR,2022-04-14,0,11508,0,124,34656
BR,2022-04-14,0,463,0,14,4395
BR,2022-04-14,65,21133,0,487,125435
BR,2022-04-14,1,1446,0,12,9410
BR,2022-04-14,0,8886,0,133,32824
BR,2022-04-14,0,2071,0,21,10603
BR,2022-04-14,0,593,0,8,2601
BR,2022-04-14,0,1267,0,12,4642
BR,2022-04-14,0,3031,0,16,10438
BR,2022-04-14,0,3407,0,66,16020
BR,2022-04-14,0,2280,0,27,10159
BR,2022-04-14,16,1247,0,29,6131
BR,2022-04-14,0,901,0,16,4838
BR,2022-04-14,0,1083,0,8,8767
BR,2022-04-14,0,17686,0,134,47188
BR,2022-04-14,0,8181,0,129,25713
BR,2022-04-14,0,261,0,7,5324
BR,2022-04-14,0,461,0,10,2929
BR,2022-04-14,0,955,0,27,13137
BR,2022-04-14,0,336,0,9,4650
BR,2022-04-14,2,5353,0,106,34478
BR,2022-04-14,0,2189,0,82,14202
BR,2022-04-14,0,2244,0,37,10859
BR,2022-04-14,3,3606,0,83,21107
BR,2022-04-14,0,5618,0,258,64114
BR,2022-04-14,1,4766,0,120,28307
BR,2022-04-14,0,632,0,11,3120
BR,2022-04-14,-1,13306,1,395,64696
BR,2022-04-14,199,7900,0,154,43115
BR,2022-04-14,3,405,0,17,4193
BR,2022-04-14,3,597,0,8,1970
BR,2022-04-14,0,1286,0,18,6419
BR,2022-04-14,2,4102,0,75,17858
BR,2022-04-14,21,26764,0,567,154147
BR,2022-04-14,0,585,0,24,6592
BR,2022-04-14,0,348,0,16,4430
BR,2022-04-14,0,20408,0,200,61428
